Date,DIVISLAB.NS,ITC.NS,TCS.NS,SUNPHARMA.NS,ULTRACEMCO.NS,NTPC.NS,SBIN.NS,AXISBANK.NS,DRREDDY.NS,LT.NS,CIPLA.NS,INFY.NS,SBILIFE.NS,SHREECEM.NS,EICHERMOT.NS,BAJAJHLDNG.NS,HCLTECH.NS,ONGC.NS,RELIANCE.NS,AUROPHARMA.NS,HEROMOTOCO.NS,TECHM.NS,INDUSINDBK.NS,WIPRO.NS,POWERGRID.NS,BAJAJ-AUTO.NS,ADANIPORTS.NS,TATASTEEL.NS,GRASIM.NS,BHARTIARTL.NS,M&M.NS,UPL.NS,HINDUNILVR.NS,NESTLEIND.NS,HINDALCO.NS,ICICIBANK.NS,BRITANNIA.NS,COALINDIA.NS,ASIANPAINT.NS,ICICIPRULI.NS,IOC.NS,BAJFINANCE.NS,KOTAKBANK.NS,MARUTI.NS
2012-12-13,509.4110107421875,148.76272583007812,488.15008544921875,335.09051513671875,1872.71142578125,82.38985443115234,202.17178344726562,250.7427215576172,1701.109130859375,612.7245483398438,386.6427001953125,217.93592834472656,,4134.6953125,251.8958740234375,748.2864379882812,121.2236099243164,101.98358154296875,383.5543518066406,87.59320068359375,1378.936767578125,174.3407745361328,385.0800476074219,127.4155502319336,37.793701171875,1500.669921875,123.19929504394531,27.5462589263916,453.5667419433594,275.5086975097656,432.3127746582031,73.42015075683594,430.30255126953125,4217.5078125,106.5383529663086,180.27195739746094,214.2887725830078,141.00668334960938,396.6285705566406,,23.185169219970703,119.56230926513672,324.00213623046875,1351.3927001953125
2012-12-14,508.1298522949219,149.1154327392578,496.2757568359375,335.2770690917969,1914.503662109375,83.59341430664062,207.32302856445312,255.91709899902344,1680.992919921875,617.4141235351562,382.93682861328125,217.48260498046875,,4295.78369140625,252.9284210205078,751.39501953125,123.12644958496094,101.92465209960938,385.8531188964844,85.54043579101562,1367.9627685546875,180.00753784179688,396.68939208984375,128.21697998046875,37.15449142456055,1499.0494384765625,127.86519622802734,28.138078689575195,454.2680358886719,270.87060546875,436.7857666015625,73.1572036743164,427.7361145019531,4178.048828125,110.35643768310547,182.6514434814453,215.45538330078125,141.18609619140625,393.9780578613281,,23.220760345458984,119.66887664794922,330.1101989746094,1354.234375
2012-12-17,493.0268859863281,147.6542510986328,481.3420715332031,336.25634765625,1901.4854736328125,84.5234603881836,209.4719696044922,257.118408203125,1694.0821533203125,615.6248779296875,388.8757629394531,216.28489685058594,,4305.68603515625,253.10133361816406,766.4122314453125,123.52649688720703,101.2569580078125,383.50830078125,87.24331665039062,1369.4307861328125,180.86181640625,400.16741943359375,126.25593566894531,37.18646240234375,1517.703125,135.02906799316406,28.28338050842285,460.3487854003906,260.55419921875,440.524658203125,73.5078125,432.7862854003906,4171.5595703125,114.2665023803711,183.94570922851562,215.02328491210938,140.26901245117188,391.088134765625,,23.247447967529297,119.7939453125,328.4217834472656,1374.76904296875
2012-12-18,493.0494384765625,147.67945861816406,483.39837646484375,343.67120361328125,1934.24658203125,85.04317474365234,212.00965881347656,256.153564453125,1689.2137451171875,624.1187744140625,391.7738342285156,216.7382049560547,,4276.50244140625,251.80715942382812,788.1309814453125,123.48738098144531,100.64812469482422,382.2440185546875,88.85287475585938,1383.3780517578125,179.69430541992188,403.83349609375,128.18289184570312,37.4261589050293,1509.2406005859375,134.46348571777344,29.364246368408203,467.15252685546875,271.6942443847656,443.7130126953125,72.54366302490234,434.4419860839844,4177.70068359375,117.2565689086914,184.72549438476562,213.38140869140625,140.40859985351562,395.3309326171875,,23.234107971191406,119.21951293945312,329.6136169433594,1352.49267578125
2012-12-19,497.971435546875,146.1679229736328,492.1829528808594,356.6588439941406,1937.7532958984375,84.66020965576172,211.97389221191406,252.5495147705078,1701.8438720703125,615.2858276367188,398.9480285644531,219.1384735107422,,4329.5126953125,253.88632202148438,813.9271240234375,125.18533325195312,103.94746398925781,385.9681091308594,87.9664535522461,1406.6845703125,179.29562377929688,407.7345886230469,131.6957244873047,37.13851547241211,1543.4505615234375,136.91429138183594,30.058839797973633,467.5790710449219,273.99163818359375,444.08001708984375,72.9234848022461,432.95184326171875,4279.1787109375,119.28063201904297,183.08554077148438,215.02328491210938,142.4021759033203,407.6956787109375,,23.291933059692383,120.46104431152344,331.5999755859375,1384.02783203125
2012-12-20,503.0506591796875,144.65635681152344,499.9289855957031,348.35797119140625,1933.47802734375,84.27727508544922,212.77359008789062,249.4656982421875,1695.4598388671875,609.2592163085938,403.69903564453125,219.46774291992188,,4323.14892578125,254.48899841308594,794.5497436523438,124.8047866821289,104.12420654296875,385.20947265625,91.1622543334961,1402.4268798828125,175.821533203125,406.74755859375,130.29739379882812,37.01066589355469,1521.664306640625,131.965576171875,30.59041976928711,466.82720947265625,274.7284851074219,437.2674560546875,73.2740707397461,441.02392578125,4256.095703125,122.086669921875,183.2302703857422,214.15914916992188,142.1430206298828,409.0163269042969,,23.118450164794922,120.42398834228516,328.76934814453125,1393.5621337890625
2012-12-21,483.4302062988281,144.6311492919922,502.5841064453125,340.1736755371094,1910.5164794921875,83.78489685058594,208.59185791015625,249.96702575683594,1672.6800537109375,598.9385375976562,398.85296630859375,219.2052764892578,,4296.07080078125,251.1529541015625,803.1080932617188,122.94099426269531,102.57274627685547,379.4165344238281,89.76264190673828,1394.9395751953125,172.07217407226562,401.5775146484375,129.41065979003906,36.65910339355469,1504.6312255859375,127.86519622802734,30.526628494262695,464.33990478515625,266.4493713378906,430.1108093261719,71.98855590820312,436.42901611328125,4268.59619140625,118.9586410522461,180.697998046875,211.912353515625,140.5880126953125,400.9173278808594,,23.105104446411133,117.97334289550781,322.5620422363281,1379.5816650390625
2012-12-24,479.0028076171875,144.6311492919922,505.57904052734375,345.489990234375,1879.7249755859375,84.41403198242188,208.31040954589844,254.0157470703125,1673.9197998046875,597.1305541992188,397.9027404785156,221.63414001464844,,4266.12060546875,250.7511444091797,784.4170532226562,124.2095947265625,102.57274627685547,377.3245544433594,90.62571716308594,1384.69921875,171.55010986328125,399.4154357910156,131.62750244140625,36.56321716308594,1517.01904296875,127.58245086669922,30.377790451049805,458.66412353515625,267.5329895019531,430.15667724609375,71.95934295654297,440.19598388671875,4205.87939453125,118.7746353149414,180.31214904785156,212.66845703125,141.28575134277344,401.359130859375,,22.900476455688477,121.69794464111328,321.12188720703125,1355.7470703125
2012-12-26,475.9236755371094,146.36944580078125,503.98162841796875,351.4824523925781,1899.27587890625,84.96111297607422,211.84434509277344,255.77517700195312,1670.705078125,611.0859375,399.3280029296875,220.96133422851562,,4292.146484375,262.96917724609375,784.0133666992188,123.81925964355469,103.15337371826172,380.7957458496094,90.15919494628906,1376.11083984375,173.65733337402344,395.749267578125,131.32054138183594,36.850860595703125,1545.5753173828125,128.5721893310547,30.469926834106445,458.4327697753906,275.1618957519531,433.3680725097656,72.45602416992188,433.3244323730469,4217.46533203125,118.59060668945312,184.67726135253906,215.88746643066406,141.58480834960938,407.1250305175781,,23.06061553955078,125.13531494140625,322.23919677734375,1356.8470458984375
2012-12-27,487.543212890625,145.3113555908203,499.48980712890625,347.6584167480469,1889.428466796875,85.0705337524414,213.40802001953125,258.1116943359375,1679.982421875,607.5076293945312,394.4344482421875,218.33677673339844,,4321.66552734375,257.240966796875,777.029541015625,122.03353118896484,103.71400451660156,375.94537353515625,88.36298370361328,1372.330322265625,174.58758544921875,389.3571472167969,131.47402954101562,36.25959396362305,1537.0767822265625,126.12139129638672,30.53017234802246,454.3186950683594,276.2455749511719,426.8077087402344,72.16386413574219,429.0193176269531,4311.6708984375,117.85460662841797,182.71580505371094,212.66845703125,140.76742553710938,400.0154113769531,,23.220760345458984,123.91693115234375,322.6861267089844,1358.5888671875
2012-12-28,484.8012390136719,145.81520080566406,506.09796142578125,344.8603820800781,1894.3280029296875,85.69967651367188,212.61724853515625,257.2130126953125,1677.778076171875,610.1819458007812,395.6697082519531,221.7200164794922,,4329.70361328125,261.88519287109375,807.8313598632812,122.22867584228516,106.43699645996094,386.3128356933594,89.06282806396484,1391.9296875,174.79640197753906,390.1091613769531,133.70787048339844,36.27556610107422,1539.45361328125,125.22589111328125,30.37424087524414,454.3258972167969,276.5924377441406,424.1698303222656,75.28997802734375,432.248046875,4324.82275390625,119.05062103271484,183.53573608398438,213.85665893554688,140.90696716308594,404.46063232421875,,23.919160842895508,125.33451080322266,323.2572326660156,1375.4566650390625
